6656.066	721.054
6513.959	709.16
6378.123	692.48
6245.813	669.5
5793.939	591.72
5201.656	532.4
6113.385	664.581
6423.243	701.766
6104.766	657.12
6100.418	677.166
6126.402	672.837
5986.112	644.939
5103.488	554.56
6252.43	704.48
6355.443	751.608
6427.746	786.979
5927.281	697.4
5758.933	654.88
6021.31	679.346
5450.513	608.88
5383.604	628.842
6165.151	688.44
6196.133	675.9
6162.066	670.173
6163.024	667.237
5801.822	595.64
5173.906	542.957
6201.955	678.906
6134.514	670.72
6369.736	723.989
6173.491	690.524
6166.271	672
5827.643	599.4
5245.173	544.24
6221.279	677.04
6196.516	679.286
6221.688	698.88
6317.596	725.077
6651.173	759.6
6156.107	668.934
5402.798	604.68
6292.761	734.6
6363.638	741.413
5460.641	661.194
6220.988	763.4
6270.931	783.159
5993.436	743.828
5382.612	677.042
6254.149	794.657
6366.233	803.08
6439.60507	818.455
6438.958	818.27
6405.12	825.461
5963.555	754.723
5523.671	723.838
6244.383	821.8
6384.397	828.607
6401.084	833.344
6451.935	834.08
6534.54163	846.519
6127.837	783.8
5545.989	732.007
6427.507	838.445
6551.506	852.502
6559.712	856.637
6674.295	870.807
6643.86	870.628
6321.381	804.969
5763.84	752.071
6780.583	827.172
6772.957	855.975
6894.038	883.002
6903.819	895.806
6971.079	891.078
6471.692	819.106
5890.818	765.725
6594.399	904
6572.445	871.08
6735.894	867.091
6931.12942	892.908
7083.85576	896.93
6672.26988	826.698
6080.28209	786.358
7233.07455	930.047
7402.975	939.64
7474.274	960.16
7675.418	975.199
7822.615	973.493
7212.105	890.421
6686.47	823.36
7804.32292	966.816
7814.391	985.595
7856.353	991.9
7929.05737	1010.738
7972.244	1025.526
7098.159	910.61
6246.841	806.426
6977.01	859.409
6926.113	878.558
6827.778	913.325
7031.663	941.858
7226.706	953.88
6844.782	882.76
6305.909	830.836
7543.65	985.409
7530.28	975.254
7441.91989	980.487
7669.51	1001.756
7937.21489	1026.626
7477.21489	933.505
6725.77089	884.78
7477.66189	990.492
7549.09889	982.42
7596.103	996.68
7682.93007	1002.103
7743.65289	1014.96
7244.58589	937.845
6660.17889	880.787
7874.567	1033.179
8058.77	1048.92
8090.11589	1063.817
8211.37489	1081.232
8433.21589	1098.322
7716.85789	998.169
7021.58089	932.28
8406.76289	1088.585
8580.83089	1110.613
8736.75696	1126.289
7919.44789	1016.19
8954.28189	1106.12
8252.64989	1043.503
7273.80489	956.324
8574.97889	1116.36
