810441	86590	125878
811058	86634	126101
811748	87036	126600
812692	87659	126890
813682	87812	127080
814451	87893	126901
815245	87795	126868
816077	88011	126674
815721	88031	128057
817101	88335	128459
818140	88539	128702
819681	88552	128928
820023	88259	128677
820195	87756	127847
819689	87254	127366
817995	86984	127238
817545	87077	127485
816620	87152	127657
820524	87768	128780
823606	88178	129613
826193	88123	129721
828083	88138	129899
827783	88269	130472
828733	88799	130925
829823	88943	131286
832175	89007	131741
833094	89094	132047
835792	88849	132002
838409	88900	132044
838648	89346	132166
839359	89230	132690
840078	89485	132923
841233	89430	133103
842589	89322	133151
844793	89236	133310
846990	89317	133674
848335	89425	133828
848951	89623	134211
850660	89986	134518
852406	90338	134900
853643	90010	134908
855678	89985	134803
858890	90165	135109
858733	90166	135065
860660	90685	135728
863322	90955	136151
865632	91041	136474
867690	91149	136600
870138	91363	136842
876635	91665	137635
880112	91551	137520
883318	91980	138163
886894	92382	138825
891524	92464	139575
894755	93203	140420
900479	94254	142159
914484	96309	144647
923343	97679	146188
929551	98257	147918
935836	98829	149009
939719	99613	152371
944522	101640	157139
946430	102879	159617
945687	102074	159385
941099	99715	154197
931427	97204	149242
927684	95893	147671
924968	95641	148095
922691	96020	148550
921476	97357	148250
926273	96024	150623
923542	96422	148574
923080	96547	148168
923075	96788	148179
926816	96866	148648
935174	97197	150735
935890	98961	151824
943721	101072	157953
948350	102890	159179
947471	104261	159016
949531	103054	157758
953352	104893	160615
965107	106372	163283
965328	111977	165912
977985	114519	171895
975003	115621	173557
977167	116754	174313
979848	116963	174317
983305	117886	176271
991857	119285	178265
992619	123213	180490
1001494	123365	185058
1004562	124596	185477
1010521	124932	184869
1013200	124498	185043
1019172	126135	185542
1025931	125682	187792
1029242	127411	188857
1042634	128585	193312
1042273	129340	195770
1051355	131894	195921
1054703	130697	196724
1062874	131217	199085
1073775	133546	202951
1077748	133920	204888
1076774	135939	207359
1077405	135780	206540
1076952	136144	206924
1079282	136438	207409
1081185	136805	211391
1089929	138237	212476
1089494	140132	216109
1092965	140352	221811
1095736	140747	219797
1094668	140935	217603
1094244	140718	216225
1097640	141110	217143
1101052	142779	218015
1100101	142868	222124
1101983	144173	222738
1103931	145016	221824
1106155	145983	221237
1105835	146914	220818
1108842	147752	222186
1117760	148128	224778
1113282	150227	228711
1116170	150295	231955
1117802	149468	230489
1117479	149444	229572
1118421	150613	229823
1119540	151845	232389
1126631	158403	234277
1123115	161541	238271
1128032	162113	241593
1131723	159022	239607
1133586	158781	240477
1138486	156707	240327
1138459	158435	241902
1145309	157022	242632
1143386	157998	245330
1146072	160064	247343
1148182	159344	244306
1152491	160296	244469
1155856	161160	245611
1161169	161773	248287
1165209	164418	249835
1161956	165289	252383
1165839	165258	255877
1166968	164560	252388
1169687	165032	251780
1170423	165403	252138
1173569	165678	254895
1179692	166021	255904
1177024	167521	258192
1183363	169235	261730
1190987	168737	259026
1196915	170018	260209
1198741	171513	260417
1203347	174214	263289
1212799	174829	265065
1217043	176874	269255
1221659	178930	273226
1224855	178880	272083
1227313	182127	272995
1231585	181409	273635
1232357	183299	276575
1235063	182559	277311
1230736	186241	278497
1229029	186118	280560
1230260	185367	277173
1234234	187227	276856
1238431	190364	280065
1244297	192945	285610
1246416	197368	288531
1247068	199332	291291
1244358	199977	296588
1246552	199874	297065
1249420	202120	299146
1250963	204116	301211
1254303	206287	303285
1253236	204467	303223
1249624	204944	306418
1244112	205505	308344
1243722	204017	306374
1239684	203264	306472
1238159	201587	303222
1240643	201745	304395
1242034	202522	303575
1234864	201402	302103
1226218	197904	301235
1221044	196434	295014
1214379	195319	292828
1209453	193246	290175
1206310	191929	287608
1200457	188895	283668
1191138	186205	280293
1178334	182863	278434
1168370	179177	267363
1160361	177147	260864
1151674	171200	254453
1147175	167602	248981
1137864	163195	244996
1134654	162382	243908
1129379	158478	243223
1128532	156929	237351
1126730	155680	237742
1125435	155058	236589
1130019	155255	237540
1132325	152792	237494
1129914	153174	238467
1126417	151393	237402
1122619	149654	229393
1117155	146784	227192
1117517	145153	224526
1115136	143642	224156
1115770	144525	223896
1110268	142631	225432
1106597	141624	224032
1103277	140094	217465
1101443	139909	216377
1099638	139510	214813
1100683	138743	214218
1102738	138435	213808
1094830	139495	216619
1092565	136552	213350
1081782	134044	206315
1077177	132429	202958
1070668	131257	199631
1067203	131299	197463
1066814	128601	197916
1058703	125638	198932
1053591	124429	196307
1050005	122527	189238
1050050	121730	185766
1047737	121381	182640
1047882	120477	179254
1052711	119615	177980
1043052	119771	176545
1039589	117936	174951
1030262	115903	170754
1028333	115664	168046
1021195	113495	166870
1015772	113438	166168
1017846	115054	167206
1006279	114372	167920
1001495	111870	163144
998982	108359	159137
996411	108364	158566
996310	108310	157512
999195	109318	156954
1002129	108855	156970
993905	108675	156955
989607	108216	153608
977489	106416	151487
971625	106192	150728
961250	105867	150313
951744	104412	149380
942406	104977	147615
920420	99427	144901
891275	94386	139443
871022	93393	135191
861265	91528	132401
849875	91000	131641
849864	90951	129841
844756	90468	129266
837715	89948	128140
829207	89608	127443
826423	89416	126536
824334	90785	127038
820183	89318	126372
822491	89113	126079
818547	89016	125912
816594	88421	125061
815078	88134	124956
812212	88112	124505
813095	88267	125319
810841	88392	125293
812517	88351	124869
807705	88124	124626
807426	87711	123998
806786	87651	123677
804783	87668	123481
804139	87839	123828
802058	87788	123748
804075	87602	123422
799947	87171	122810
798590	86802	122184
797815	86860	122294
796187	87247	122133
795411	87145	122600
794828	87275	122631
793595	87184	122665
792396	86952	122219
790124	86572	121704
788111	86348	121404
786248	86386	121500
784929	86358	121625
781852	85954	121216
777926	86179	121734
777418	86228	121386
778053	86202	121416
778731	86018	121428
780110	86045	120682
783655	86525	121465
783545	86582	121780
783061	86634	121598
782509	86407	121333
781654	85937	120343
780715	85777	119741
780609	85638	119297
780414	85417	118873
778650	84958	117927
777112	84558	116682
773135	84125	115194
771424	83874	113319
770896	83902	112925
770645	83995	112071
772276	83940	111875
775699	83761	111694
779837	83804	112166
782670	84006	112756
786843	84294	113663
789552	84535	114559
791378	84896	115072
791143	84786	114672
791475	84917	114347
791609	85211	114628
792639	85485	114791
791212	85740	114881
790533	85720	115662
790865	85511	116565
792403	85729	118103
793443	86136	119534
793695	86336	120375
794220	86291	120671
795438	86045	120626
796182	85993	121056
797329	86108	121674
798674	86328	122297
799910	86220	122631
800580	86300	122697
800819	86289	122748
801959	86016	122377
803306	86292	122597
803638	86798	122701
803892	87240	123379
804053	87584	123593
804847	87625	123788
805319	87670	123838
805579	87479	123638
806620	87670	123788
806860	87654	123858
807860	87992	124663
808801	88187	125381
810465	88144	125558
812501	87907	125703
814953	87524	125347
817752	87582	125523
